Date,Open,High,Low,Close,Adj Close,Volume
2002-08-20,2.500000,2.500000,2.340000,2.380000,1.579461,820460
2002-08-21,2.400000,2.600000,2.290000,2.490000,1.652461,1561800
2002-08-22,2.550000,2.700000,2.430000,2.480000,1.645825,1851020
2002-08-23,2.500000,2.560000,2.390000,2.420000,1.606007,959360
2002-08-26,2.430000,2.510000,2.420000,2.440000,1.619280,532120
2002-08-27,2.460000,2.530000,2.410000,2.450000,1.625916,661780
2002-08-28,2.450000,2.690000,2.450000,2.650000,1.758644,5375080
2002-08-29,2.650000,2.750000,2.380000,2.380000,1.579461,4637220
2002-08-30,2.360000,2.420000,2.280000,2.310000,1.533006,1650840
2002-09-02,2.490000,2.490000,2.250000,2.270000,1.506461,867320
2002-09-03,2.300000,2.380000,2.260000,2.310000,1.533006,857460
2002-09-04,2.280000,2.350000,2.270000,2.320000,1.539643,538960
2002-09-05,2.300000,2.340000,2.290000,2.310000,1.533006,182860
2002-09-06,2.370000,2.370000,2.160000,2.200000,1.460006,544240
2002-09-09,2.180000,2.200000,2.100000,2.130000,1.413551,195380
2002-09-10,2.130000,2.130000,2.130000,2.130000,1.413551,0
2002-09-11,2.230000,2.280000,2.200000,2.240000,1.486552,240400
2002-09-12,2.160000,2.280000,2.160000,2.200000,1.460006,183580
2002-09-13,2.200000,2.240000,2.120000,2.160000,1.433460,322540
2002-09-16,2.160000,2.190000,2.100000,2.120000,1.406915,155900
2002-09-17,2.150000,2.150000,2.010000,2.040000,1.353824,241140
2002-09-18,2.070000,2.250000,2.050000,2.150000,1.426824,1600000
2002-09-19,2.170000,2.290000,2.170000,2.190000,1.453370,1226520
2002-09-20,2.250000,2.250000,2.160000,2.180000,1.446733,463540
2002-09-23,2.170000,2.230000,2.160000,2.160000,1.433460,157320
2002-09-24,2.190000,2.220000,2.040000,2.070000,1.373733,229360
2002-09-25,2.050000,2.100000,1.950000,2.000000,1.327278,309500
2002-09-26,2.030000,2.090000,1.980000,1.990000,1.320642,186280
2002-09-27,1.960000,2.040000,1.960000,2.000000,1.327278,166500
2002-09-30,2.070000,2.070000,1.860000,1.870000,1.241005,232580
2002-10-01,1.930000,1.930000,1.810000,1.840000,1.221096,109740
2002-10-02,1.840000,1.840000,1.840000,1.840000,1.221096,0
2002-10-03,1.870000,1.950000,1.810000,1.900000,1.260915,252740
2002-10-04,2.050000,2.100000,1.880000,2.050000,1.360460,966240
2002-10-07,2.010000,2.170000,2.010000,2.060000,1.367097,810280
2002-10-08,2.030000,2.220000,2.030000,2.140000,1.420188,751100
2002-10-09,2.250000,2.320000,2.110000,2.210000,1.466642,1359340
2002-10-10,2.250000,2.250000,2.100000,2.110000,1.400278,585060
2002-10-11,2.180000,2.180000,2.100000,2.120000,1.406915,401700
2002-10-14,2.150000,2.180000,2.080000,2.090000,1.387006,312700
2002-10-15,2.090000,2.090000,2.090000,2.090000,1.387006,0
2002-10-16,2.170000,2.200000,2.050000,2.130000,1.413551,765560
2002-10-17,2.100000,2.200000,2.100000,2.170000,1.440097,295300
2002-10-18,2.220000,2.250000,2.150000,2.160000,1.433460,428680
2002-10-21,2.180000,2.200000,2.120000,2.160000,1.433460,554560
2002-10-22,2.140000,2.180000,2.060000,2.080000,1.380370,295980
2002-10-23,2.110000,2.110000,2.030000,2.050000,1.360460,195260
2002-10-24,2.130000,2.130000,1.980000,1.980000,1.314005,124660
2002-10-25,2.090000,2.090000,1.800000,1.820000,1.207823,441900
2002-10-28,2.000000,2.000000,1.810000,1.820000,1.207823,97160
2002-10-29,1.940000,1.940000,1.810000,1.840000,1.221096,105560
2002-10-30,1.810000,1.900000,1.810000,1.860000,1.234369,126060
2002-10-31,1.990000,1.990000,1.850000,1.860000,1.234369,59160
2002-11-01,1.860000,1.860000,1.830000,1.860000,1.234369,41500
2002-11-04,1.890000,1.890000,1.860000,1.890000,1.254278,45420
2002-11-05,1.810000,1.890000,1.810000,1.830000,1.214460,2060
2002-11-06,1.830000,1.830000,1.830000,1.830000,1.214460,0
2002-11-07,1.900000,1.970000,1.850000,1.910000,1.267551,218720
2002-11-08,1.950000,2.100000,1.940000,2.100000,1.393642,697320
2002-11-11,2.300000,2.310000,2.200000,2.310000,1.533006,706640
2002-11-12,2.440000,2.540000,2.270000,2.350000,1.559552,3520100
2002-11-13,2.400000,2.420000,2.260000,2.290000,1.519734,754320
2002-11-14,2.310000,2.320000,2.210000,2.240000,1.486552,553580
2002-11-15,2.310000,2.470000,2.290000,2.470000,1.639189,1460820
2002-11-18,2.570000,2.720000,2.570000,2.720000,1.805099,5868880
2002-11-19,2.720000,2.720000,2.720000,2.720000,1.805099,0
2002-11-20,2.750000,2.840000,2.580000,2.640000,1.752007,3391820
2002-11-21,2.710000,2.710000,2.510000,2.540000,1.685643,1475900
2002-11-22,2.550000,2.750000,2.530000,2.630000,1.745371,2054260
2002-11-25,2.600000,2.670000,2.570000,2.600000,1.725462,851040
2002-11-26,2.650000,2.650000,2.560000,2.570000,1.705553,613180
2002-11-27,2.630000,2.650000,2.480000,2.490000,1.652461,454760
2002-11-28,2.400000,2.590000,2.400000,2.550000,1.692280,670880
2002-11-29,2.450000,2.600000,2.450000,2.460000,1.632553,544200
2002-12-02,2.460000,2.590000,2.440000,2.480000,1.645825,909640
2002-12-03,2.500000,2.540000,2.250000,2.320000,1.539643,779260
2002-12-04,2.310000,2.440000,2.310000,2.360000,1.566188,513280
2002-12-05,2.350000,2.500000,2.350000,2.480000,1.645825,616580
2002-12-06,2.500000,2.500000,2.400000,2.430000,1.612643,419500
2002-12-09,2.500000,2.500000,2.310000,2.330000,1.546279,330740
2002-12-10,2.410000,2.410000,2.300000,2.320000,1.539643,325660
2002-12-11,2.380000,2.550000,2.380000,2.550000,1.692280,1605780
2002-12-12,2.770000,2.780000,2.580000,2.650000,1.758644,2824700
2002-12-13,2.680000,2.920000,2.650000,2.910000,1.931190,8512940
2002-12-16,2.960000,2.980000,2.710000,2.740000,1.818371,2923520
2002-12-17,2.780000,2.780000,2.610000,2.640000,1.752007,2252820
2002-12-18,2.650000,2.700000,2.620000,2.650000,1.758644,518940
2002-12-19,2.690000,2.690000,2.600000,2.620000,1.738734,532500
2002-12-20,2.640000,2.690000,2.600000,2.610000,1.732098,339840
2002-12-23,2.760000,2.760000,2.580000,2.600000,1.725462,350580
2002-12-24,2.630000,2.840000,2.600000,2.720000,1.805099,1834980
2002-12-25,2.720000,2.720000,2.720000,2.720000,1.805099,0
2002-12-26,2.730000,2.760000,2.640000,2.650000,1.758644,308780
2002-12-27,2.720000,2.750000,2.650000,2.660000,1.765280,1025080
2002-12-30,2.790000,2.790000,2.600000,2.620000,1.738734,1096040
2002-12-31,2.730000,2.860000,2.670000,2.780000,1.844917,2473720
2003-01-01,2.850000,2.950000,2.780000,2.870000,1.904644,3616220
2003-01-02,2.900000,3.120000,2.850000,2.900000,1.924554,6430200
2003-01-03,2.960000,3.000000,2.800000,2.820000,1.871462,2319980
2003-01-06,2.820000,2.850000,2.700000,2.720000,1.805099,1172240
2003-01-07,2.750000,2.900000,2.730000,2.880000,1.911281,2136660
2003-01-08,2.920000,2.960000,2.830000,2.860000,1.898007,1061300
2003-01-09,2.850000,2.880000,2.800000,2.820000,1.871462,574680
2003-01-10,2.800000,2.860000,2.760000,2.780000,1.844917,962080
2003-01-13,2.750000,2.820000,2.730000,2.760000,1.831643,393360
2003-01-14,2.750000,2.790000,2.700000,2.710000,1.798462,356780
2003-01-15,2.680000,2.750000,2.660000,2.680000,1.778553,387500
2003-01-16,2.700000,2.840000,2.680000,2.740000,1.818371,1605100
2003-01-17,2.780000,2.890000,2.720000,2.840000,1.884735,4153100
2003-01-20,2.890000,2.920000,2.750000,2.780000,1.844917,1473140
2003-01-21,2.700000,2.820000,2.700000,2.740000,1.818371,549380
2003-01-22,2.730000,2.850000,2.730000,2.770000,1.838281,790560
2003-01-23,2.780000,2.790000,2.600000,2.630000,1.745371,590980
2003-01-24,2.630000,2.700000,2.480000,2.540000,1.685643,409180
2003-01-27,2.500000,2.500000,2.330000,2.350000,1.559552,358040
2003-01-28,2.350000,2.520000,2.310000,2.470000,1.639189,366460
2003-01-29,2.550000,2.610000,2.440000,2.470000,1.639189,392980
2003-01-30,2.500000,2.600000,2.460000,2.500000,1.659097,380720
2003-01-31,2.480000,2.550000,2.400000,2.480000,1.645825,327180
2003-02-03,2.500000,2.590000,2.500000,2.560000,1.698916,254500
2003-02-04,2.690000,2.690000,2.560000,2.600000,1.725462,524820
2003-02-05,2.570000,2.730000,2.540000,2.700000,1.791826,1293740
2003-02-06,2.690000,2.700000,2.620000,2.670000,1.771917,613220
2003-02-07,2.680000,2.680000,2.580000,2.600000,1.725462,226500
2003-02-10,2.570000,2.600000,2.470000,2.500000,1.659097,132260
2003-02-11,2.510000,2.520000,2.400000,2.440000,1.619280,213680
2003-02-12,2.500000,2.540000,2.360000,2.400000,1.592734,172920
2003-02-13,2.400000,2.400000,2.400000,2.400000,1.592734,0
2003-02-14,2.370000,2.510000,2.330000,2.470000,1.639189,461200
2003-02-17,2.480000,2.670000,2.480000,2.640000,1.752007,362040
2003-02-18,2.650000,2.690000,2.560000,2.560000,1.698916,236660
2003-02-19,2.620000,2.620000,2.530000,2.550000,1.692280,223720
2003-02-20,2.600000,2.600000,2.500000,2.510000,1.665734,121140
2003-02-21,2.510000,2.530000,2.460000,2.480000,1.645825,80300
2003-02-24,2.510000,2.570000,2.450000,2.460000,1.632553,129420
2003-02-25,2.450000,2.500000,2.410000,2.420000,1.606007,68080
2003-02-26,2.410000,2.450000,2.400000,2.410000,1.599370,86080
2003-02-27,2.450000,2.470000,2.410000,2.420000,1.606007,148380
2003-02-28,2.480000,2.600000,2.400000,2.500000,1.659097,1161080
2003-03-03,2.550000,2.560000,2.460000,2.470000,1.639189,56260
2003-03-04,2.450000,2.470000,2.420000,2.450000,1.625916,58440
2003-03-05,2.450000,2.520000,2.350000,2.500000,1.659097,628540
2003-03-06,2.540000,2.540000,2.450000,2.490000,1.652461,358340
2003-03-07,2.410000,2.430000,2.400000,2.400000,1.592734,213740
2003-03-10,2.400000,2.510000,2.260000,2.260000,1.499824,103260
2003-03-11,2.200000,2.300000,2.110000,2.150000,1.426824,1012460
2003-03-12,2.200000,2.200000,2.030000,2.050000,1.360460,538760
2003-03-13,2.030000,2.200000,2.030000,2.190000,1.453370,329000
2003-03-14,2.190000,2.190000,2.190000,2.190000,1.453370,0
2003-03-17,2.080000,2.130000,2.080000,2.120000,1.406915,54180
2003-03-18,2.120000,2.120000,2.120000,2.120000,1.406915,0
2003-03-19,2.200000,2.200000,2.090000,2.120000,1.406915,42560
2003-03-20,2.150000,2.170000,2.000000,2.150000,1.426824,39020
2003-03-21,2.180000,2.220000,2.110000,2.210000,1.466642,59900
2003-03-24,2.200000,2.200000,2.080000,2.100000,1.393642,74660
2003-03-25,2.040000,2.160000,2.040000,2.100000,1.393642,50420
2003-03-26,2.180000,2.180000,2.060000,2.090000,1.387006,216600
2003-03-27,2.050000,2.090000,1.960000,1.980000,1.314005,302060
2003-03-28,1.880000,2.120000,1.810000,2.040000,1.353824,1117080
2003-03-31,1.840000,1.990000,1.840000,1.900000,1.260915,101880
2003-04-01,2.050000,2.050000,1.910000,1.950000,1.294096,237840
2003-04-02,1.860000,2.000000,1.860000,1.940000,1.287460,542120
2003-04-03,2.000000,2.000000,1.900000,1.930000,1.280823,258640
2003-04-04,1.970000,2.120000,1.930000,2.090000,1.387006,257020
2003-04-07,2.030000,2.190000,2.030000,2.170000,1.440097,153780
2003-04-08,1.960000,2.140000,1.960000,2.080000,1.380370,234680
2003-04-09,2.080000,2.100000,2.010000,2.040000,1.353824,173120
2003-04-10,1.880000,2.100000,1.880000,2.020000,1.340551,157140
2003-04-11,1.900000,2.100000,1.900000,2.010000,1.333915,139840
2003-04-14,null,null,null,null,null,null
2003-04-15,1.950000,2.100000,1.950000,2.050000,1.360460,136080
2003-04-16,1.900000,2.070000,1.900000,2.030000,1.347188,42460
2003-04-17,1.850000,2.070000,1.850000,2.010000,1.333915,38420
2003-04-18,2.010000,2.010000,2.010000,2.010000,1.333915,0
2003-04-21,2.070000,2.150000,2.020000,2.120000,1.406915,473200
2003-04-22,2.160000,2.250000,2.150000,2.170000,1.440097,317720
2003-04-23,2.230000,2.230000,2.150000,2.160000,1.433460,360160
2003-04-24,2.190000,2.190000,2.160000,2.180000,1.446733,215000
2003-04-25,2.200000,2.200000,2.100000,2.130000,1.413551,117920
2003-04-28,2.100000,2.150000,2.100000,2.110000,1.400278,35020
2003-04-29,2.200000,2.200000,2.030000,2.070000,1.373733,117060
2003-04-30,1.960000,2.100000,1.950000,2.090000,1.387006,165420
2003-05-01,2.090000,2.090000,2.090000,2.090000,1.387006,0
2003-05-02,2.030000,2.150000,2.030000,2.090000,1.387006,49120
2003-05-05,1.950000,2.150000,1.950000,2.070000,1.373733,262880
2003-05-06,1.950000,2.120000,1.950000,2.060000,1.367097,47080
2003-05-07,2.040000,2.140000,2.030000,2.030000,1.347188,262480
2003-05-08,1.850000,2.060000,1.850000,2.030000,1.347188,119760
2003-05-09,1.940000,2.090000,1.940000,2.010000,1.333915,44460
2003-05-12,1.960000,2.050000,1.960000,2.020000,1.340551,43540
2003-05-13,1.900000,2.040000,1.900000,2.000000,1.327278,115560
2003-05-14,1.850000,2.080000,1.850000,2.050000,1.360460,210340
2003-05-15,1.950000,2.250000,1.950000,2.250000,1.493188,666220
2003-05-16,2.350000,2.400000,2.250000,2.380000,1.579461,732420
2003-05-19,2.200000,2.360000,2.200000,2.230000,1.479915,205120
2003-05-20,2.050000,2.270000,2.050000,2.190000,1.453370,118300
2003-05-21,2.240000,2.410000,2.230000,2.410000,1.599370,694060
2003-05-22,2.570000,2.650000,2.500000,2.650000,1.758644,998800
2003-05-23,2.840000,2.920000,2.740000,2.770000,1.838281,4411240
2003-05-26,2.830000,2.850000,2.500000,2.560000,1.698916,1471180
2003-05-27,2.600000,2.810000,2.530000,2.810000,1.864826,1350700
2003-05-28,2.900000,3.100000,2.700000,3.050000,2.024099,4256100
2003-05-29,3.140000,3.240000,3.030000,3.080000,2.044009,3410480
2003-05-30,3.140000,3.200000,3.000000,3.030000,2.010826,1578680
2003-06-02,2.750000,3.200000,2.750000,3.160000,2.097100,1516240
2003-06-03,3.060000,3.200000,3.060000,3.120000,2.070554,705180
2003-06-04,2.900000,3.430000,2.900000,3.430000,2.276282,6227500
2003-06-05,3.500000,3.760000,3.360000,3.390000,2.249737,5145660
2003-06-06,3.150000,3.570000,3.150000,3.440000,2.282918,986760
2003-06-09,3.350000,3.480000,3.230000,3.450000,2.289555,1215560
2003-06-10,3.540000,3.720000,3.410000,3.490000,2.316101,2617500
2003-06-11,3.620000,3.710000,3.560000,3.680000,2.442192,2207540
2003-06-12,3.750000,3.880000,3.720000,3.810000,2.528465,4916020
2003-06-13,3.870000,3.870000,3.730000,3.810000,2.528465,5884380
2003-06-16,3.750000,3.750000,3.650000,3.670000,2.435556,672520
2003-06-17,3.450000,3.800000,3.450000,3.680000,2.442192,1148700
2003-06-18,3.850000,3.850000,3.500000,3.570000,2.369191,954180
2003-06-19,3.730000,3.750000,3.510000,3.540000,2.349283,820740
2003-06-20,3.550000,3.560000,3.200000,3.510000,2.329374,1031840
2003-06-23,3.590000,3.590000,3.380000,3.420000,2.269646,400200
2003-06-24,3.400000,3.510000,3.330000,3.370000,2.236464,1009060
2003-06-25,3.430000,3.630000,3.330000,3.530000,2.342646,1148720
2003-06-26,3.250000,3.560000,3.250000,3.460000,2.296191,194360
2003-06-27,3.520000,3.550000,3.360000,3.420000,2.269646,368800
2003-06-30,3.310000,3.450000,3.310000,3.370000,2.236464,694480
2003-07-01,3.310000,3.650000,3.310000,3.530000,2.342646,758400
2003-07-02,3.550000,3.600000,3.420000,3.530000,2.342646,534060
2003-07-03,3.450000,3.510000,3.380000,3.450000,2.289555,773340
2003-07-04,3.550000,3.790000,3.450000,3.790000,2.515192,3819040
2003-07-07,3.870000,3.870000,3.660000,3.680000,2.442192,919440
2003-07-08,3.560000,3.710000,3.550000,3.570000,2.369191,291660
2003-07-09,3.580000,3.630000,3.450000,3.550000,2.355919,412020
2003-07-10,3.460000,3.600000,3.400000,3.440000,2.282918,241520
2003-07-11,3.200000,3.540000,3.200000,3.450000,2.289555,328420
2003-07-14,3.260000,3.600000,3.260000,3.490000,2.316101,202860
2003-07-15,3.500000,3.590000,3.400000,3.520000,2.336010,570640
2003-07-16,3.200000,3.600000,3.200000,3.560000,2.362555,110160
2003-07-17,3.500000,3.600000,3.410000,3.460000,2.296191,155200
2003-07-18,3.250000,3.500000,3.250000,3.390000,2.249737,241460
2003-07-21,3.250000,3.500000,3.230000,3.260000,2.163463,224260
2003-07-22,3.200000,3.330000,3.050000,3.250000,2.156827,146480
2003-07-23,3.200000,3.340000,3.110000,3.150000,2.090463,61240
2003-07-24,3.130000,3.220000,3.130000,3.160000,2.097100,58360
2003-07-25,3.050000,3.290000,3.050000,3.240000,2.150191,123940
2003-07-28,3.000000,3.360000,3.000000,3.260000,2.163463,222740
2003-07-29,3.200000,3.250000,2.950000,3.120000,2.070554,210700
2003-07-30,2.850000,3.350000,2.850000,3.210000,2.130282,199640
2003-07-31,3.200000,3.400000,3.130000,3.340000,2.216555,532980
2003-08-01,3.210000,3.340000,3.160000,3.210000,2.130282,248560
2003-08-04,3.200000,3.300000,3.140000,3.220000,2.136918,221820
2003-08-05,3.220000,3.290000,3.050000,3.150000,2.090463,307560
2003-08-06,3.180000,3.190000,3.130000,3.140000,2.083827,156600
2003-08-07,3.160000,3.460000,3.160000,3.460000,2.296191,766680
2003-08-08,3.600000,3.680000,3.500000,3.570000,2.369191,2760680
2003-08-11,3.530000,3.540000,3.430000,3.450000,2.289555,120140
2003-08-12,3.200000,3.550000,3.200000,3.310000,2.196646,145060
2003-08-13,3.350000,3.360000,3.300000,3.340000,2.216555,85940
2003-08-14,3.350000,3.390000,3.200000,3.240000,2.150191,91100
2003-08-15,3.240000,3.240000,3.240000,3.240000,2.150191,0
2003-08-18,3.250000,3.380000,3.250000,3.260000,2.163463,215800
2003-08-19,3.080000,3.280000,3.080000,3.120000,2.070554,98500
2003-08-20,3.150000,3.320000,3.150000,3.290000,2.183373,97880
2003-08-21,3.210000,3.330000,3.210000,3.300000,2.190009,117580
2003-08-22,3.300000,3.450000,3.280000,3.280000,2.176737,255760
2003-08-25,3.300000,3.300000,3.110000,3.150000,2.090463,264960
2003-08-26,3.020000,3.300000,3.020000,3.250000,2.156827,67680
2003-08-27,3.050000,3.280000,3.050000,3.220000,2.136918,74540
2003-08-28,2.950000,3.280000,2.950000,3.120000,2.070554,233660
2003-08-29,2.900000,3.270000,2.900000,3.110000,2.063918,126140
2003-09-01,2.900000,3.300000,2.900000,3.250000,2.156827,363780
2003-09-02,3.110000,3.200000,3.110000,3.140000,2.083827,134680
2003-09-03,2.900000,3.240000,2.900000,3.120000,2.070554,101200
2003-09-04,3.200000,3.200000,3.110000,3.110000,2.063918,52840
2003-09-05,2.900000,3.170000,2.900000,3.060000,2.030736,132220
2003-09-08,3.100000,3.250000,2.930000,3.020000,2.004190,1006440
2003-09-09,3.100000,3.150000,3.000000,3.010000,1.997553,97480
2003-09-10,3.050000,3.100000,2.930000,2.950000,1.957735,115600
2003-09-11,3.070000,3.070000,2.900000,2.980000,1.977645,186220
2003-09-12,2.930000,2.990000,2.910000,2.940000,1.951099,94180
2003-09-15,2.700000,3.150000,2.700000,2.930000,1.944463,1003000
2003-09-16,3.200000,3.200000,2.930000,2.970000,1.971008,289720
2003-09-17,3.030000,3.100000,2.950000,3.000000,1.990917,323960
2003-09-18,3.010000,3.040000,2.810000,2.840000,1.884735,333780
2003-09-19,2.630000,2.980000,2.630000,2.790000,1.851553,136480
2003-09-22,2.900000,2.990000,2.810000,2.820000,1.871462,63840
2003-09-23,2.760000,2.900000,2.760000,2.870000,1.904644,204480
2003-09-24,2.860000,2.890000,2.810000,2.820000,1.871462,269600
2003-09-25,2.630000,2.940000,2.630000,2.860000,1.898007,260860
2003-09-26,2.750000,3.100000,2.750000,2.950000,1.957735,259220
2003-09-29,3.030000,3.030000,2.950000,2.990000,1.984281,241320
2003-09-30,3.090000,3.200000,2.980000,3.120000,2.070554,400420
2003-10-01,3.300000,3.430000,3.100000,3.430000,2.276282,1653280
2003-10-02,3.430000,3.430000,3.430000,3.430000,2.276282,0
2003-10-03,3.510000,3.650000,3.300000,3.370000,2.236464,752320
2003-10-06,3.360000,3.450000,3.300000,3.310000,2.196646,187640
2003-10-07,3.380000,3.400000,3.190000,3.230000,2.143555,155140
2003-10-08,3.310000,3.450000,3.260000,3.440000,2.282918,358780
2003-10-09,3.440000,3.550000,3.440000,3.490000,2.316101,940280
2003-10-10,3.500000,3.500000,3.400000,3.460000,2.296191,148320
2003-10-13,3.400000,3.460000,3.370000,3.450000,2.289555,192260
2003-10-14,3.500000,3.500000,3.320000,3.340000,2.216555,349720
2003-10-15,3.330000,3.440000,3.330000,3.380000,2.243100,115340
2003-10-16,3.280000,3.310000,3.200000,3.250000,2.231087,113000
2003-10-17,3.330000,3.330000,3.180000,3.230000,2.217357,73100
2003-10-20,3.340000,3.340000,3.260000,3.300000,2.265411,157300
2003-10-21,3.280000,3.470000,3.280000,3.340000,2.292871,447920
2003-10-22,3.300000,3.340000,3.160000,3.250000,2.231087,129260
2003-10-23,3.150000,3.300000,3.150000,3.210000,2.203627,41600
2003-10-24,3.280000,3.320000,3.140000,3.300000,2.265411,84120
2003-10-27,3.350000,3.450000,3.330000,3.350000,2.299735,181420
2003-10-28,3.360000,3.360000,3.200000,3.230000,2.217357,78940
2003-10-29,3.300000,3.380000,3.300000,3.360000,2.306600,98280
2003-10-30,3.390000,3.450000,3.350000,3.430000,2.354654,157180
2003-10-31,3.310000,3.500000,3.310000,3.400000,2.334060,261220
2003-11-03,3.200000,3.740000,3.200000,3.740000,2.567466,1171100
2003-11-04,3.800000,3.900000,3.600000,3.860000,2.649845,1461940
2003-11-05,3.780000,4.180000,3.780000,4.040000,2.773413,882180
2003-11-06,3.950000,4.140000,3.880000,3.950000,2.711629,296540
2003-11-07,3.700000,4.050000,3.700000,3.830000,2.629250,185060
2003-11-10,3.870000,3.950000,3.830000,3.920000,2.691034,113800
2003-11-11,3.880000,4.000000,3.880000,3.910000,2.684169,533400
2003-11-12,3.880000,4.140000,3.880000,4.090000,2.807737,600440
2003-11-13,3.900000,4.200000,3.880000,3.890000,2.670439,303400
2003-11-14,3.700000,3.870000,3.700000,3.770000,2.588061,239660
2003-11-17,3.840000,3.960000,3.830000,3.920000,2.691034,149400
2003-11-18,4.000000,4.020000,3.810000,3.980000,2.732223,289720
2003-11-19,3.850000,3.970000,3.850000,3.930000,2.697899,417040
2003-11-20,3.870000,3.900000,3.750000,3.770000,2.588061,128660
2003-11-21,3.680000,3.730000,3.590000,3.710000,2.546871,91360
2003-11-24,3.720000,3.830000,3.680000,3.760000,2.581196,53320
2003-11-25,3.800000,3.850000,3.770000,3.820000,2.622385,79560
2003-11-26,3.820000,3.820000,3.820000,3.820000,2.622385,0
2003-11-27,3.780000,3.950000,3.780000,3.850000,2.642980,209960
2003-11-28,3.900000,3.950000,3.900000,3.910000,2.684169,125480
2003-12-01,3.930000,4.030000,3.900000,3.960000,2.718493,134320
2003-12-02,3.970000,4.000000,3.910000,3.930000,2.697899,148020
2003-12-03,3.900000,4.030000,3.900000,3.910000,2.684169,213340
2003-12-04,3.900000,4.050000,3.850000,3.880000,2.663575,329960
2003-12-05,3.910000,4.000000,3.760000,3.810000,2.615520,396340
2003-12-08,3.850000,4.180000,3.810000,4.130000,2.835196,692100
2003-12-09,4.160000,4.550000,4.160000,4.550000,3.123521,1161760
2003-12-10,4.740000,4.750000,4.400000,4.440000,3.048008,1016220
2003-12-11,4.250000,4.700000,4.250000,4.440000,3.048008,645500
2003-12-12,4.500000,4.650000,4.480000,4.600000,3.157845,727880
2003-12-15,4.850000,4.930000,4.610000,4.810000,3.302009,562820
2003-12-16,4.950000,4.950000,4.500000,4.630000,3.178441,662380
2003-12-17,4.630000,4.770000,4.550000,4.720000,3.240224,411740
2003-12-18,4.700000,5.190000,4.700000,5.180000,3.556008,2669520
2003-12-19,5.250000,5.550000,5.250000,5.350000,3.672712,2362000
2003-12-22,5.550000,5.600000,5.200000,5.250000,3.604064,877260
2003-12-23,5.150000,5.440000,5.030000,5.090000,3.494225,709240
2003-12-24,5.250000,5.340000,5.100000,5.340000,3.665847,470460
2003-12-25,5.340000,5.340000,5.340000,5.340000,3.665847,0
2003-12-26,5.380000,5.610000,5.380000,5.590000,3.837469,1075540
2003-12-29,5.790000,5.840000,5.550000,5.630000,3.864928,1745920
2003-12-30,5.580000,5.750000,5.350000,5.350000,3.672712,543420
2003-12-31,5.250000,5.350000,5.080000,5.100000,3.501090,451140
2004-01-01,5.200000,5.330000,5.080000,5.120000,3.514820,1375520
2004-01-02,5.240000,5.340000,5.100000,5.150000,3.535415,1252260
2004-01-05,5.180000,5.350000,4.900000,4.950000,3.398117,907820
